altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_torque_effectiveness,speed,temperature,timestamp
29,65,20.5,14215.24,29,5.673,2,0,115,54,74.5,-451215845,1729701058,106,69.5,5.673,19,13-12-2019 02:27
29,65,19.5,14221.55,29,5.857,2,0,116,54,71.5,-451216334,1729701652,118,65,5.857,19,13-12-2019 02:27
30,65,19,14227.4,30,5.861,2,0,116,54,73.5,-451216802,1729702180,129,63.5,5.861,19,13-12-2019 02:27
30,64,19,14233.43,30,6.034,2,0,117,52,75.5,-451217277,1729702735,143,63,6.034,19,13-12-2019 02:27
30,63,19.5,14239.52,30,6.058,2,0,117,50,77,-451217728,1729703334,155,65,6.058,19,13-12-2019 02:27
29.4,62,21,14245.74,29.4,6.191,2,0,117,48,79,-451218171,1729703965,158,70.5,6.191,19,13-12-2019 02:27
29,62,22,14251.94,29,6.178,2,0,117,47,79.5,-451218596,1729704610,149,75.5,6.178,19,13-12-2019 02:27
29,63,21.5,14258.19,29,6.277,2,0,117,48,76,-451218996,1729705292,116,78.5,6.277,19,13-12-2019 02:27
29,66,21,14264.84,29,6.583,2,0,118,52,75,-451219417,1729706019,91,77,6.583,19,13-12-2019 02:27
29,70,16.5,14271.55,29,6.603,2,0,118,52,61.5,-451219842,1729706755,67,61,6.603,19,13-12-2019 02:27
29,71,14.5,14278.13,29,6.591,2,0,118,50,54.5,-451220268,1729707464,64,52,6.591,19,13-12-2019 02:27
29,71,13.5,14285.15,29,6.937,2,0,118,51,52.5,-451220722,1729708225,65,45,6.937,19,13-12-2019 02:27
29,70,13.5,14292.98,29,7.605,2,0,118,52,54.5,-451221234,1729709067,68,45,7.605,19,13-12-2019 02:27
29,70,13.5,14301.79,29,8.482,2,0,118,50,54.5,-451221843,1729709980,66,45.5,8.482,19,13-12-2019 02:27
29,70,13.5,14309.66,29,8.041,2,0,117,50,54,-451222356,1729710828,47,47,8.041,19,13-12-2019 02:27
29,71,13,14316.72,29,7.289,2,0,116,49,53.5,-451222775,1729711625,28,48.5,7.289,19,13-12-2019 02:27
29,71,13,14322.67,29,6.306,2,0,115,49,52.5,-451223096,1729712321,8,50,6.306,19,13-12-2019 02:27
29,0,13,14328.73,29,6.096,2,0,115,49,52.5,-451223437,1729713021,0,50.5,6.096,19,13-12-2019 02:27
29,0,13,14333.94,29,5.463,2,0,114,48,52.5,-451223744,1729713611,0,50.5,5.463,19,13-12-2019 02:27
29,0,13,14337.94,29,4.413,2,0,114,48,52.5,-451223952,1729714085,0,50.5,4.413,19,13-12-2019 02:27
29,0,13,14341.26,29,3.547,2,0,113,47,52.5,-451224043,1729714509,0,50.5,3.547,19,13-12-2019 02:27
29,0,13,14344,29,2.946,2,0,111,47,52.5,-451223930,1729714803,0,50.5,2.946,19,13-12-2019 02:27
29,0,13,14347.1,29,3.052,2,0,110,47,52.5,-451223612,1729714886,0,50.5,3.052,19,13-12-2019 02:27
28.8,0,13,14350.45,28.8,3.269,2,0,109,46,52.5,-451223295,1729714740,0,50.5,3.269,19,13-12-2019 02:27
28,0,13,14353.92,28,3.426,2,0,107,46,52.5,-451223100,1729714345,0,50.5,3.426,19,13-12-2019 02:27
28,15,16.5,14357.83,28,3.79,2,0,106,46,71.5,-451222983,1729713837,144,64.5,3.79,19,13-12-2019 02:27
28,34,21,14361.81,28,3.932,2,0,104,49,91,-451222929,1729713303,155,81.5,3.932,19,13-12-2019 02:27
28,39,22,14366.19,28,4.364,2,0,104,55,88.5,-451222861,1729712718,146,87,4.364,19,13-12-2019 02:27
28.8,45,22,14370.79,28.8,4.822,2,0,104,51,83.5,-451222715,1729712123,147,87,4.822,19,13-12-2019 02:27
29,49,22.5,14375.31,29,4.791,2,0,104,52,82,-451222539,1729711553,143,85.5,4.791,19,13-12-2019 02:27
29,53,23,14380.3,29,5.04,2,0,105,53,81.5,-451222333,1729710929,126,85,5.04,19,13-12-2019 02:27
29,55,23,14385.22,29,5.096,2,0,106,50,81.5,-451222130,1729710315,105,85,5.096,19,13-12-2019 02:27
29,57,22.5,14390.28,29,5.231,2,0,107,47,77.5,-451221847,1729709731,92,80,5.231,19,13-12-2019 02:27
29,58,20.5,14395.72,29,5.455,2,0,108,48,68.5,-451221490,1729709147,90,66.5,5.455,19,13-12-2019 02:27
29,59,19,14401.06,29,5.669,2,0,108,52,71,-451221150,1729708565,93,62,5.669,19,13-12-2019 02:27
29,61,18.5,14406.66,29,5.702,2,0,109,54,72,-451220785,1729707961,87,60.5,5.702,19,13-12-2019 02:27
29,62,17.5,14412.62,29,5.892,2,0,109,54,68,-451220374,1729707342,81,59,5.892,19,13-12-2019 02:27
29,63,16.5,14418.69,29,5.934,2,0,109,53,64.5,-451219953,1729706714,84,55.5,5.934,19,13-12-2019 02:27
29,64,17,14424.5,29,5.335,2,0,109,53,64.5,-451219538,1729706126,89,56,5.335,19,13-12-2019 02:27
29,65,16,14429.4,29,4.11,2,0,109,53,66.5,-451219195,1729705623,93,55,4.11,19,13-12-2019 02:27
29,64,16,14434.35,29,4.704,2,0,109,53,67.5,-451218848,1729705112,97,55.5,4.704,19,13-12-2019 02:27
29,62,17,14440.86,29,6.099,2,0,107,52,68.5,-451218357,1729704488,104,57,6.099,19,13-12-2019 02:27
29,61,17,14447.56,29,6.506,2,0,107,53,68.5,-451217792,1729703925,101,58,6.506,19,13-12-2019 02:27
29.6,61,19,14454.61,29.6,6.309,2,0,107,50,68.5,-451217180,1729703362,89,65,6.309,19,13-12-2019 02:27
30,62,19.5,14461.48,30,6.517,2,0,107,50,67.5,-451216597,1729702792,83,66,6.517,19,13-12-2019 02:27
30,62,19.5,14468.12,30,6.452,2,0,106,51,66,-451216040,1729702230,77,65,6.452,19,13-12-2019 02:27
30,64,17.5,14474.4,30,5.828,2,0,106,51,61,-451215523,1729701682,72,57,5.828,19,13-12-2019 02:28
30,65,14.5,14479.85,30,5.174,2,0,106,50,58,-451215081,1729701198,68,51,5.174,19,13-12-2019 02:28
30,65,14.5,14486.03,30,6.476,2,0,106,50,59.5,-451214563,1729700673,63,51,6.476,19,13-12-2019 02:28
30,66,14,14492.81,30,6.319,2,0,105,51,55,-451213996,1729700098,60,48,6.319,19,13-12-2019 02:28
30,56,14,14499.52,30,6.344,2,0,105,51,53,-451213416,1729699556,49,47,6.344,19,13-12-2019 02:28
30,39,14,14506.43,30,6.231,2,0,105,51,53,-451212796,1729699043,33,47.5,6.231,19,13-12-2019 02:28
30,23,14,14513.15,30,6.264,2,0,105,51,53,-451212161,1729698609,18,47.5,6.264,19,13-12-2019 02:28
30,6,14,14519.66,30,6.494,2,0,104,51,53,-451211521,1729698255,2,48,6.494,19,13-12-2019 02:28
30,16,13,14526.11,30,6.388,2,0,104,19,51.5,-451210870,1729697954,26,47.5,6.388,19,13-12-2019 02:28
30,40,12.5,14532.17,30,5.918,2,0,104,42,49.5,-451210261,1729697662,40,47,5.918,19,13-12-2019 02:28
30,64,12.5,14538.25,30,6.516,2,0,104,83,47.5,-451209646,1729697384,51,47,6.516,19,13-12-2019 02:28
30,67,12.5,14544.64,30,6.485,2,0,102,83,45.5,-451208991,1729697123,41,44.5,6.485,19,13-12-2019 02:28
30,68,12.5,14550.96,30,6.513,2,0,102,54,45.5,-451208330,1729696939,53,44,6.513,19,13-12-2019 02:28
30,68,11,14557.21,30,6.52,2,0,101,53,48.5,-451207661,1729696868,65,40.5,6.52,19,13-12-2019 02:28
30,69,9,14563.42,30,6.398,2,0,100,56,53.5,-451206996,1729696906,71,34.5,6.398,19,13-12-2019 02:28
30,69,9,14569.9,30,6.558,2,0,99,56,54.5,-451206316,1729697090,69,34.5,6.558,19,13-12-2019 02:28
30,69,9,14576.45,30,6.408,2,0,99,54,54.5,-451205649,1729697373,71,34.5,6.408,19,13-12-2019 02:28
30,70,9,14582.98,30,6.567,2,0,100,53,54.5,-451204986,1729697666,72,34.5,6.567,19,13-12-2019 02:28
30,58,9.5,14589.63,30,6.614,2,0,100,,54.5,-451204307,1729697943,60,36.5,6.614,19,13-12-2019 02:28
30,39,10.5,14596.28,30,6.543,2,0,101,,55,-451203625,1729698215,40,40,6.543,19,13-12-2019 02:28
30,20,11.5,14602.62,30,6.495,2,0,101,,55,-451202974,1729698468,21,43.5,6.495,19,13-12-2019 02:28
30,2,12.5,14608.75,30,6.408,2,0,102,,55.5,-451202345,1729698715,2,47,6.408,19,13-12-2019 02:28
30,0,12.5,14614.91,30,6.371,2,0,102,,55.5,-451201728,1729699015,0,47.5,6.371,19,13-12-2019 02:28
30,0,12.5,14621.11,30,6.267,2,0,102,,55.5,-451201146,1729699420,0,47.5,6.267,19,13-12-2019 02:28
30,0,12.5,14627.36,30,6.091,2,0,100,,55.5,-451200591,1729699897,0,47.5,6.091,19,13-12-2019 02:28
30.2,0,12.5,14633.38,30.2,5.796,2,0,100,,55.5,-451200025,1729700284,0,47.5,5.796,19,13-12-2019 02:28
31,0,12.5,14638.86,31,5.442,2,0,99,,55.5,-451199462,1729700485,0,47.5,5.442,19,13-12-2019 02:28
31,0,12.5,14643.82,31,5.091,2,0,98,,55.5,-451198931,1729700510,0,47.5,5.091,19,13-12-2019 02:28
31,0,12.5,14648.44,31,5.054,2,0,96,,55.5,-451198437,1729700444,0,47.5,5.054,19,13-12-2019 02:28
31,0,12.5,14652.55,31,4.952,2,0,95,,55.5,-451198018,1729700303,0,47.5,4.952,19,13-12-2019 02:28
31,0,12.5,14656.66,31,4.805,2,0,93,,55.5,-451197668,1729699972,0,47.5,4.805,19,13-12-2019 02:28
31,0,12.5,14661.19,31,4.773,2,0,92,,55.5,-451197383,1729699480,0,47.5,4.773,19,13-12-2019 02:28
30.4,0,12.5,14666.4,30.4,5.146,2,0,91,,55.5,-451197171,1729698830,0,47.5,5.146,19,13-12-2019 02:28
30,0,12.5,14671.94,30,5.738,2,0,91,,55.5,-451197038,1729698097,0,47.5,5.738,19,13-12-2019 02:28
30,0,12.5,14677.97,30,6.118,2,0,91,,55.5,-451196918,1729697295,0,47.5,6.118,19,13-12-2019 02:28
30,0,12.5,14684.03,30,6.298,2,0,91,,55.5,-451196776,1729696495,0,47.5,6.298,19,13-12-2019 02:28
29.6,0,12.5,14690.36,29.6,6.498,2,0,91,,55.5,-451196572,1729695676,0,47.5,6.498,19,13-12-2019 02:28
29,0,12.5,14696.81,29,6.605,2,0,91,,55.5,-451196360,1729694845,0,47.5,6.605,19,13-12-2019 02:28
29,0,12.5,14703.41,29,6.766,2,0,91,,55.5,-451196182,1729693980,0,47.5,6.766,19,13-12-2019 02:28
29,0,12.5,14710.46,29,7.329,2,0,91,,55.5,-451196069,1729693035,0,47.5,7.329,19,13-12-2019 02:28
28,0,12.5,14718.15,28,7.764,2,0,91,,55.5,-451195981,1729692000,0,47.5,7.764,19,13-12-2019 02:28
28,0,12.5,14726.16,28,7.859,2,0,91,,55.5,-451195910,1729690919,0,47.5,7.859,19,13-12-2019 02:28
28,0,12.5,14733.78,28,7.647,2,0,90,,55.5,-451195796,1729689898,0,47.5,7.647,19,13-12-2019 02:28
28,0,12.5,14741.05,28,7.376,2,0,89,,55.5,-451195619,1729688938,0,47.5,7.376,19,13-12-2019 02:28
27.4,0,12.5,14749,27.4,7.295,2,-0.04,89,,55.5,-451195361,1729687911,0,47.5,7.295,19,13-12-2019 02:28
27,0,12.5,14756.22,27,7.121,2,-0.11,89,,55.5,-451195123,1729686983,0,47.5,7.121,19,13-12-2019 02:28
27,0,12.5,14763.19,27,7.216,2,-0.18,89,,55.5,-451195012,1729686051,0,47.5,7.216,19,13-12-2019 02:28
27,2,12.5,14770.5,27,7.49,2,-0.26,88,,55.5,-451194972,1729685062,0,47.5,7.49,19,13-12-2019 02:28
26.6,4,12.5,14777.95,26.6,7.615,2,-0.33,88,,55.5,-451194927,1729684054,0,47.5,7.615,19,13-12-2019 02:28
26,5,12.5,14785.39,26,7.612,2,-0.4,87,,55.5,-451194833,1729683055,0,47.5,7.612,19,13-12-2019 02:28
26,7,12.5,14793.19,26,7.993,2,-0.65,87,,55.5,-451194631,1729682030,0,47.5,7.993,19,13-12-2019 02:28
26,9,12.5,14801.29,26,8.581,2,-1.03,86,,55.5,-451194408,1729680971,0,47.5,8.581,19,13-12-2019 02:28
26,11,12.5,14809.24,26,7.475,2,-1.41,86,,55.5,-451194296,1729679905,0,47.5,7.475,19,13-12-2019 02:28
26,13,12.5,14816.42,26,6.95,2,-1.8,86,,55.5,-451194240,1729678935,0,47.5,6.95,19,13-12-2019 02:28
26,14,12.5,14823.86,26,7.374,2,-2.18,86,,55.5,-451194128,1729677937,0,47.5,7.374,19,13-12-2019 02:28
25.2,16,12.5,14831.59,25.2,7.746,2,-2.08,85,,55.5,-451193989,1729676905,0,47.5,7.746,19,13-12-2019 02:28
25,18,12.5,14839.15,25,7.46,2,-1.61,85,,55.5,-451193857,1729675893,3,47.5,7.46,19,13-12-2019 02:28
25,20,12.5,14846.26,25,6.894,2,-1.14,85,53,55.5,-451193737,1729674943,9,47.5,6.894,19,13-12-2019 02:28
25,22,18.5,14852.9,25,6.559,2,-0.67,84,54,63,-451193629,1729674054,81,62.5,6.559,19,13-12-2019 02:28
25.4,31,28.5,14859.18,25.4,6.093,2,-0.2,84,54,77.5,-451193555,1729673207,208,86.5,6.093,19,13-12-2019 02:28
26,74,21.5,14865.21,26,5.996,2,0.21,84,50,83,-451193495,1729672394,230,73.5,5.996,19,13-12-2019 02:29
26,72,21,14871.22,26,5.744,2,0.59,85,49,84,-451193436,1729671584,243,73,5.744,19,13-12-2019 02:29
26,69,24.5,14877.11,26,5.707,2,0.97,86,49,81,-451193370,1729670789,264,80.5,5.707,19,13-12-2019 02:29
26,66,26,14882.98,26,5.597,2,1.35,87,49,83,-451193296,1729669999,276,85.5,5.597,19,13-12-2019 02:29
27,64,24.5,14888.74,27,5.564,2,1.73,89,48,91,-451193231,1729669224,279,85.5,5.564,19,13-12-2019 02:29
27,63,23.5,14894.46,27,5.502,2,2.21,92,49,91,-451193146,1729668457,306,88.5,5.502,19,13-12-2019 02:29
27,62,24.5,14900.07,27,5.571,2,2.76,96,49,92.5,-451193048,1729667706,323,91,5.571,19,13-12-2019 02:29
27.8,61,26.5,14905.81,27.8,5.534,2,3.32,99,49,94,-451192949,1729666939,335,92.5,5.534,19,13-12-2019 02:29
28,61,28,14911.57,28,5.416,2,3.87,102,50,95,-451192853,1729666167,339,94,5.416,19,13-12-2019 02:29
28,60,28,14917.17,28,5.489,2,4.42,104,52,95,-451192774,1729665414,305,94,5.489,19,13-12-2019 02:29
28.4,60,27.5,14922.77,28.4,5.474,2,4.86,106,49,93,-451192689,1729664664,247,93.5,5.474,19,13-12-2019 02:29
29,60,27.5,14928.42,29,5.443,2,5.22,108,48,90.5,-451192589,1729663908,207,93,5.443,19,13-12-2019 02:29
29,60,27.5,14933.68,29,5.432,2,5.58,109,49,89,-451192499,1729663205,220,93,5.432,19,13-12-2019 02:29
29.2,59,27.5,14938.81,29.2,5.454,2,5.94,111,51,88.5,-451192424,1729662516,256,93,5.454,19,13-12-2019 02:29
30,59,27.5,14944.96,30,5.477,2,6.3,112,51,88.5,-451192316,1729661694,300,93,5.477,19,13-12-2019 02:29
30,60,26.5,14950.95,30,5.496,2,6.22,113,51,89,-451192216,1729660893,251,93.5,5.496,19,13-12-2019 02:29
30,61,24.5,14956.51,30,5.461,2,5.8,114,52,89,-451192143,1729660145,206,91.5,5.461,19,13-12-2019 02:29
30,60,23.5,14961.92,30,5.32,2,5.38,115,52,86,-451192083,1729659416,170,88.5,5.32,19,13-12-2019 02:29
30,59,24.5,14967.22,30,5.243,2,4.95,116,50,83,-451192018,1729658703,184,86,5.243,19,13-12-2019 02:29
30.8,58,23.5,14972.57,30.8,5.262,2,4.53,117,51,86.5,-451191938,1729657985,218,80,5.262,19,13-12-2019 02:29
31,57,24.5,14977.82,31,5.24,2,4.11,117,49,90.5,-451191871,1729657278,242,84,5.24,19,13-12-2019 02:29
31,58,25,14982.94,31,5.213,2,4,118,50,91.5,-451191820,1729656589,218,85.5,5.213,19,13-12-2019 02:29
31.4,58,26,14988.17,31.4,5.337,2,4.14,118,54,90,-451191746,1729655886,202,88.5,5.337,19,13-12-2019 02:29
32,58,27,14993.32,32,5.124,2,4.28,118,59,89,-451191675,1729655194,186,91.5,5.124,19,13-12-2019 02:29
32,58,25,14998.41,32,5.032,2,4.42,118,57,85.5,-451191582,1729654514,136,86,5.032,19,13-12-2019 02:29
32.2,58,22.5,15003.53,32.2,5.109,2,4.55,118,54,80.5,-451191502,1729653828,134,78,5.109,19,13-12-2019 02:29
33,57,21.5,15008.58,33,5.023,2,4.69,118,53,78,-451191423,1729653151,138,75.5,5.023,19,13-12-2019 02:29
33,57,21.5,15013.53,33,5.004,2,4.65,118,52,77.5,-451191351,1729652487,140,74.5,5.004,19,13-12-2019 02:29
33,56,21,15018.67,33,4.929,2,4.48,118,50,78.5,-451191294,1729651794,137,73.5,4.929,19,13-12-2019 02:29
33,55,21,15023.58,33,4.823,2,4.31,118,50,79,-451191254,1729651131,134,73.5,4.823,19,13-12-2019 02:29
33,55,21,15028.33,33,4.806,2,4.14,119,50,78,-451191209,1729650489,132,73.5,4.806,19,13-12-2019 02:29
33,55,21,15033.13,33,4.696,2,3.97,119,49,77,-451191155,1729649843,124,73.5,4.696,19,13-12-2019 02:29
33.6,54,21.5,15037.76,33.6,4.719,2,3.46,119,48,76,-451191109,1729649218,112,74.5,4.719,19,13-12-2019 02:29
34,53,23,15042.71,34,5.074,2,2.68,119,50,75,-451191044,1729648553,89,77.5,5.074,19,13-12-2019 02:29
34,52,21.5,15047.98,34,5.336,2,1.9,119,51,70.5,-451190959,1729647847,73,73.5,5.336,19,13-12-2019 02:29
34,44,20,15053.45,34,5.61,2,1.12,119,,66.5,-451190859,1729647116,56,70.5,5.61,20,13-12-2019 02:29
33.6,30,19.5,15059.13,33.6,5.755,2,0.35,120,,64,-451190760,1729646358,37,69,5.755,20,13-12-2019 02:29
33,15,18.5,15064.95,33,5.819,2,-0.14,119,,61.5,-451190666,1729645578,19,67.5,5.819,20,13-12-2019 02:29
33,0,18,15070.91,33,5.987,2,-0.39,119,,59,-451190592,1729644775,0,66,5.987,20,13-12-2019 02:29
33,0,18,15076.94,33,6.118,2,-0.65,118,,59,-451190527,1729643962,0,66,6.118,20,13-12-2019 02:29
33,0,18,15083.1,33,6.282,2,-0.9,118,,59,-451190441,1729643135,0,66,6.282,20,13-12-2019 02:29
33,0,18,15089.46,33,6.516,2,-1.16,116,,59,-451190336,1729642284,0,66,6.516,20,13-12-2019 02:29
33,0,18,15096,33,6.973,2,-1.38,113,,59,-451190217,1729641410,0,66,6.973,20,13-12-2019 02:29
32.2,0,18,15102.42,32.2,7.166,2,-1.58,111,,59,-451190095,1729640555,0,66,7.166,20,13-12-2019 02:29
32,0,18,15110.16,32,7.112,2,-1.78,110,,59,-451189965,1729639518,0,66,7.112,20,13-12-2019 02:29
32,0,18,15117.7,32,7.102,2,-1.98,109,,59,-451189856,1729638507,0,66,7.102,20,13-12-2019 02:29
32,0,18,15124.74,32,7.126,2,-2.18,109,,59,-451189831,1729637556,0,66,7.126,20,13-12-2019 02:29
31.6,0,18,15131.78,31.6,6.981,2,-2.28,109,,59,-451189903,1729636606,0,66,6.981,20,13-12-2019 02:29
31,0,18,15138.69,31,6.841,2,-2.3,109,,59,-451189996,1729635677,0,66,6.841,20,13-12-2019 02:29
31,0,18,15145.42,31,6.676,2,-2.33,110,,59,-451190076,1729634771,0,66,6.676,20,13-12-2019 02:29
31,0,18,15151.97,31,6.492,2,-2.35,110,,59,-451190155,1729633889,0,66,6.492,20,13-12-2019 02:29
31,0,18,15158.29,31,6.332,2,-2.37,110,,59,-451190235,1729633038,0,66,6.332,20,13-12-2019 02:29
31,0,18,15164.5,31,6.194,2,-2.37,110,,59,-451190314,1729632203,0,66,6.194,20,13-12-2019 02:29
31,0,18,15170.74,31,6.237,2,-2.35,109,,59,-451190400,1729631365,0,66,6.237,20,13-12-2019 02:29
31,0,18,15177.04,31,6.441,2,-2.32,109,,59,-451190493,1729630519,0,66,6.441,20,13-12-2019 02:29
31,0,18,15183.61,31,6.668,2,-2.3,108,,59,-451190573,1729629635,0,66,6.668,20,13-12-2019 02:29
30.4,0,18,15190.37,30.4,6.87,2,-2.27,106,,59,-451190646,1729628723,0,66,6.87,20,13-12-2019 02:29
30,0,18,15197.22,30,6.897,2,-2.36,106,,59,-451190710,1729627798,0,66,6.897,20,13-12-2019 02:29
30,0,18,15204.28,30,6.849,2,-2.54,105,,59,-451190786,1729626847,0,66,6.849,20,13-12-2019 02:29
30,0,18,15211.2,30,6.723,2,-2.72,104,,59,-451190851,1729625914,0,66,6.723,20,13-12-2019 02:29
29.6,0,18,15217.92,29.6,6.769,2,-2.89,103,,59,-451190941,1729625010,0,66,6.769,20,13-12-2019 02:30
29,0,18,15224.58,29,6.852,2,-3.07,102,,59,-451191057,1729624119,0,66,6.852,20,13-12-2019 02:30
29,0,18,15231.46,29,6.831,2,-3.34,101,,59,-451191178,1729623200,0,66,6.831,20,13-12-2019 02:30
29,0,18,15238.35,29,6.848,2,-3.68,100,,59,-451191294,1729622278,0,66,6.848,20,13-12-2019 02:30
28,2,18,15245.45,28,7.158,2,-4.02,99,,59,-451191388,1729621323,0,66,7.158,20,13-12-2019 02:30
28,5,18,15252.57,28,7.045,2,-4.36,98,,59,-451191473,1729620364,0,66,7.045,20,13-12-2019 02:30
28,7,18,15259.44,28,6.893,2,-4.7,97,,59,-451191566,1729619441,0,66,6.893,20,13-12-2019 02:30
27.2,10,18,15266.22,27.2,6.722,2,-4.9,97,,59,-451191646,1729618529,0,66,6.722,20,13-12-2019 02:30
27,13,18,15272.73,27,6.384,2,-5,96,,59,-451191725,1729617651,0,66,6.384,20,13-12-2019 02:30
26.4,15,18,15279.08,26.4,6.093,2,-5.09,96,,59,-451191800,1729616797,0,66,6.093,20,13-12-2019 02:30
26,18,18,15285.2,26,5.881,2,-5.18,95,,59,-451191860,1729615971,0,66,5.881,20,13-12-2019 02:30
26,21,18,15291.02,26,5.914,2,-5.28,95,,59,-451191919,1729615186,0,66,5.914,20,13-12-2019 02:30
25.6,23,18,15296.79,25.6,5.933,2,-5.48,94,,59,-451191977,1729614406,0,66,5.933,20,13-12-2019 02:30
25,26,18,15302.19,25,5.822,2,-5.79,94,,59,-451192033,1729613679,0,66,5.822,20,13-12-2019 02:30
24.8,29,18,15308.7,24.8,6.043,2,-6.09,93,,59,-451192081,1729612800,0,66,6.043,20,13-12-2019 02:30
24,31,18,15314.83,24,6.087,2,-6.4,92,,59,-451192081,1729611969,0,66,6.087,20,13-12-2019 02:30
24,34,18,15320.92,24,6.183,2,-6.7,91,,59,-451192075,1729611144,0,66,6.183,20,13-12-2019 02:30
24,37,18,15326.91,24,6.125,2,-6.75,91,,59,-451192040,1729610334,0,66,6.125,20,13-12-2019 02:30
23.2,40,18,15332.83,23.2,5.854,2,-6.58,90,,59,-451191966,1729609537,0,66,5.854,20,13-12-2019 02:30
23,42,18,15338.63,23,5.658,2,-6.41,90,,59,-451191911,1729608755,0,66,5.658,20,13-12-2019 02:30
22.4,45,18,15344.61,22.4,6.204,2,-6.24,90,,59,-451191866,1729607946,0,66,6.204,20,13-12-2019 02:30
22,48,18,15350.52,22,5.747,2,-6.07,89,,59,-451191791,1729607152,0,66,5.747,20,13-12-2019 02:30
22,50,18,15356.25,22,5.625,2,-5.9,89,,59,-451191681,1729606388,0,66,5.625,20,13-12-2019 02:30
21.6,53,18,15361.69,21.6,5.34,2,-5.51,88,,59,-451191618,1729605657,0,66,5.34,20,13-12-2019 02:30
21,56,18,15366.97,21,5.327,2,-4.91,87,56,59,-451191609,1729604942,53,66,5.327,20,13-12-2019 02:30
21,58,18,15372.27,21,5.494,2,-4.32,86,51,61,-451191634,1729604224,116,67,5.494,20,13-12-2019 02:30
21,61,18.5,15377.8,21,5.514,2,-3.73,85,46,68,-451191669,1729603476,100,69.5,5.514,20,13-12-2019 02:30
21,63,17,15383.43,21,5.646,2,-3.15,84,54,69.5,-451191689,1729602713,106,60,5.646,20,13-12-2019 02:30
21,64,17,15389.25,21,5.955,2,-2.62,84,55,70,-451191703,1729601925,105,58,5.955,20,13-12-2019 02:30
21,64,17,15395.33,21,5.927,2,-2.14,85,54,70.5,-451191714,1729601103,102,58,5.927,20,13-12-2019 02:30
21,65,17,15401.67,21,5.895,2,-1.66,86,55,70.5,-451191754,1729600245,78,58,5.895,20,13-12-2019 02:30
21,66,16,15407.98,21,6.041,2,-1.18,88,55,64,-451191788,1729599391,75,56.5,6.041,20,13-12-2019 02:30
21,67,15.5,15414.38,21,6.134,2,-0.7,90,52,58.5,-451191813,1729598524,69,54.5,6.134,20,13-12-2019 02:30
21,67,14.5,15420.63,21,6.103,2,-0.22,92,52,60,-451191853,1729597679,65,50,6.103,20,13-12-2019 02:30
21,66,12,15426.83,21,6.072,2,0,94,61,66.5,-451191888,1729596840,85,39,6.072,20,13-12-2019 02:30
21,66,13,15432.8,21,6.046,2,0,95,58,66,-451191913,1729596032,85,43.5,6.046,20,13-12-2019 02:30
21,66,15,15438.79,21,6.038,2,0,96,54,65,-451191952,1729595221,88,52,6.038,20,13-12-2019 02:30
21,66,16,15445.11,21,6.045,2,0,96,52,64.5,-451191993,1729594366,91,55.5,6.045,20,13-12-2019 02:30
21,66,16,15451.25,21,6.041,2,0,96,51,63.5,-451192027,1729593536,91,55.5,6.041,20,13-12-2019 02:30
21,66,16,15457.44,21,6.042,2,0,94,49,61.5,-451192052,1729592698,83,55,6.042,20,13-12-2019 02:30
21,66,15,15463.55,21,5.996,2,0,94,48,57,-451192092,1729591872,64,52.5,5.996,20,13-12-2019 02:30
21,66,14,15469.45,21,5.904,2,0,93,51,55,-451192137,1729591074,64,49,5.904,20,13-12-2019 02:30
21,65,13.5,15475.22,21,5.887,2,0,92,52,55.5,-451192190,1729590295,68,47.5,5.887,20,13-12-2019 02:30
21,64,12.5,15480.48,21,5.846,2,0,91,53,59,-451192230,1729589584,64,46,5.846,20,13-12-2019 02:30
21,64,14,15487.12,21,5.758,2,0,92,51,57.5,-451192291,1729588688,66,49,5.758,20,13-12-2019 02:30
21,64,13.5,15492.84,21,5.703,2,0,92,51,59,-451192331,1729587914,78,48.5,5.703,20,13-12-2019 02:30
21,62,13.5,15498.56,21,5.62,2,0,93,51,61,-451192365,1729587141,85,48,5.62,20,13-12-2019 02:30
21,62,13.5,15504.23,21,5.599,2,0,94,50,65,-451192385,1729586372,84,48,5.599,20,13-12-2019 02:30
21,61,13.5,15509.99,21,5.561,2,0,95,52,63.5,-451192405,1729585593,71,48,5.561,20,13-12-2019 02:30
21,61,13.5,15515.54,21,5.488,2,0,97,52,59,-451192419,1729584841,69,48.5,5.488,20,13-12-2019 02:30
21,61,16,15520.85,21,5.473,2,0,97,52,56,-451192428,1729584122,72,53,5.473,20,13-12-2019 02:30
21,60,15,15526.7,21,5.45,2,0,97,52,60,-451192464,1729583331,72,50.5,5.45,20,13-12-2019 02:30
21,60,14.5,15532.21,21,5.39,2,0,98,52,62.5,-451192490,1729582585,66,49,5.39,20,13-12-2019 02:30
